Bandit,Reward,Algorithm
4,6.371322,Epsilon-Greedy
4,4.295617,Epsilon-Greedy
4,6.082283,Epsilon-Greedy
4,3.697357,Epsilon-Greedy
4,5.281403,Epsilon-Greedy
4,6.311288,Epsilon-Greedy
4,4.213065,Epsilon-Greedy
4,4.565482,Epsilon-Greedy
4,4.378033,Epsilon-Greedy
4,3.283818,Epsilon-Greedy
4,4.594265,Epsilon-Greedy
4,5.274768,Epsilon-Greedy
4,4.432954,Epsilon-Greedy
4,5.239073,Epsilon-Greedy
4,4.171538,Epsilon-Greedy
4,4.259878,Epsilon-Greedy
4,2.423236,Epsilon-Greedy
4,2.709734,Epsilon-Greedy
4,5.520879,Epsilon-Greedy
4,4.656128,Epsilon-Greedy
4,3.015565,Epsilon-Greedy
4,3.153862,Epsilon-Greedy
4,3.020769,Epsilon-Greedy
4,4.094525,Epsilon-Greedy
4,4.748221,Epsilon-Greedy
4,3.622595,Epsilon-Greedy
4,4.052634,Epsilon-Greedy
4,4.088815,Epsilon-Greedy
4,3.541202,Epsilon-Greedy
4,4.504643,Epsilon-Greedy
4,4.085098,Epsilon-Greedy
4,4.509896,Epsilon-Greedy
4,4.757393,Epsilon-Greedy
4,2.122316,Epsilon-Greedy
4,4.381645,Epsilon-Greedy
4,4.14823,Epsilon-Greedy
4,4.55365,Epsilon-Greedy
4,5.319319,Epsilon-Greedy
4,4.104046,Epsilon-Greedy
4,2.311357,Epsilon-Greedy
4,3.39046,Epsilon-Greedy
4,6.178375,Epsilon-Greedy
4,3.621015,Epsilon-Greedy
4,3.580247,Epsilon-Greedy
4,3.288333,Epsilon-Greedy
4,3.450244,Epsilon-Greedy
4,3.947418,Epsilon-Greedy
4,1.742163,Epsilon-Greedy
4,3.902564,Epsilon-Greedy
4,3.341954,Epsilon-Greedy
4,3.522125,Epsilon-Greedy
4,4.337145,Epsilon-Greedy
4,3.489253,Epsilon-Greedy
4,4.46856,Epsilon-Greedy
4,3.461025,Epsilon-Greedy
4,4.70904,Epsilon-Greedy
4,2.111571,Epsilon-Greedy
4,3.833859,Epsilon-Greedy
4,3.419451,Epsilon-Greedy
4,3.747456,Epsilon-Greedy
4,4.110917,Epsilon-Greedy
4,3.85006,Epsilon-Greedy
4,3.026382,Epsilon-Greedy
4,2.97484,Epsilon-Greedy
4,2.910044,Epsilon-Greedy
4,4.0915,Epsilon-Greedy
4,4.582766,Epsilon-Greedy
4,3.128681,Epsilon-Greedy
4,5.402404,Epsilon-Greedy
4,3.202287,Epsilon-Greedy
4,4.571706,Epsilon-Greedy
4,2.969089,Epsilon-Greedy
4,4.377848,Epsilon-Greedy
4,5.227382,Epsilon-Greedy
4,3.358112,Epsilon-Greedy
4,3.897458,Epsilon-Greedy
4,4.434471,Epsilon-Greedy
4,4.479335,Epsilon-Greedy
4,5.175328,Epsilon-Greedy
4,2.59084,Epsilon-Greedy
4,3.904635,Epsilon-Greedy
4,3.034606,Epsilon-Greedy
4,3.382691,Epsilon-Greedy
4,3.233035,Epsilon-Greedy
4,3.954668,Epsilon-Greedy
4,3.333457,Epsilon-Greedy
4,3.643967,Epsilon-Greedy
4,3.778238,Epsilon-Greedy
4,4.294357,Epsilon-Greedy
4,4.427787,Epsilon-Greedy
4,4.12225,Epsilon-Greedy
4,3.863523,Epsilon-Greedy
4,5.031306,Epsilon-Greedy
4,3.183939,Epsilon-Greedy
4,4.784791,Epsilon-Greedy
4,2.451912,Epsilon-Greedy
4,3.66677,Epsilon-Greedy
4,4.441601,Epsilon-Greedy
4,3.604707,Epsilon-Greedy
4,4.829899,Epsilon-Greedy
4,4.212674,Epsilon-Greedy
4,4.449563,Epsilon-Greedy
4,4.783397,Epsilon-Greedy
4,4.429895,Epsilon-Greedy
4,5.697789,Epsilon-Greedy
4,3.594146,Epsilon-Greedy
4,3.52231,Epsilon-Greedy
4,4.852827,Epsilon-Greedy
4,2.945916,Epsilon-Greedy
4,3.717239,Epsilon-Greedy
4,2.463245,Epsilon-Greedy
4,5.747663,Epsilon-Greedy
4,4.051666,Epsilon-Greedy
4,2.640105,Epsilon-Greedy
4,5.522279,Epsilon-Greedy
4,6.179345,Epsilon-Greedy
4,3.9869,Epsilon-Greedy
4,3.425502,Epsilon-Greedy
4,4.182359,Epsilon-Greedy
4,4.372724,Epsilon-Greedy
4,2.695733,Epsilon-Greedy
4,3.30847,Epsilon-Greedy
4,3.789578,Epsilon-Greedy
4,3.594797,Epsilon-Greedy
4,5.578162,Epsilon-Greedy
4,3.906043,Epsilon-Greedy
4,2.292314,Epsilon-Greedy
4,4.324103,Epsilon-Greedy
4,3.997323,Epsilon-Greedy
4,3.795937,Epsilon-Greedy
4,2.408178,Epsilon-Greedy
4,3.756632,Epsilon-Greedy
4,4.206397,Epsilon-Greedy
4,5.662333,Epsilon-Greedy
4,3.502624,Epsilon-Greedy
4,4.79857,Epsilon-Greedy
4,3.697819,Epsilon-Greedy
4,4.175649,Epsilon-Greedy
4,4.510802,Epsilon-Greedy
4,6.291806,Epsilon-Greedy
4,5.173873,Epsilon-Greedy
4,3.116331,Epsilon-Greedy
4,4.287831,Epsilon-Greedy
4,4.159753,Epsilon-Greedy
4,4.431963,Epsilon-Greedy
4,2.616768,Epsilon-Greedy
4,3.959461,Epsilon-Greedy
4,3.29071,Epsilon-Greedy
4,3.150483,Epsilon-Greedy
4,4.787197,Epsilon-Greedy
4,5.469201,Epsilon-Greedy
4,4.850369,Epsilon-Greedy
4,5.653296,Epsilon-Greedy
4,3.722614,Epsilon-Greedy
4,6.808687,Epsilon-Greedy
4,1.783471,Epsilon-Greedy
4,5.81484,Epsilon-Greedy
4,4.098869,Epsilon-Greedy
4,4.11837,Epsilon-Greedy
4,1.999424,Epsilon-Greedy
4,3.84813,Epsilon-Greedy
4,3.302911,Epsilon-Greedy
4,2.664948,Epsilon-Greedy
4,4.433673,Epsilon-Greedy
4,5.042981,Epsilon-Greedy
4,3.733814,Epsilon-Greedy
4,3.338915,Epsilon-Greedy
4,4.124634,Epsilon-Greedy
4,3.413557,Epsilon-Greedy
4,4.646741,Epsilon-Greedy
4,3.388315,Epsilon-Greedy
4,4.885363,Epsilon-Greedy
4,2.221975,Epsilon-Greedy
4,3.953819,Epsilon-Greedy
4,2.814011,Epsilon-Greedy
4,3.76183,Epsilon-Greedy
4,3.668848,Epsilon-Greedy
4,5.878302,Epsilon-Greedy
4,3.490065,Epsilon-Greedy
4,3.776448,Epsilon-Greedy
4,4.953221,Epsilon-Greedy
4,2.569354,Epsilon-Greedy
4,2.455419,Epsilon-Greedy
4,2.996598,Epsilon-Greedy
4,1.866558,Epsilon-Greedy
4,3.075642,Epsilon-Greedy
4,4.368583,Epsilon-Greedy
4,3.096404,Epsilon-Greedy
4,5.142412,Epsilon-Greedy
4,3.609075,Epsilon-Greedy
4,4.18848,Epsilon-Greedy
4,4.689846,Epsilon-Greedy
4,3.579234,Epsilon-Greedy
4,4.612863,Epsilon-Greedy
4,4.750248,Epsilon-Greedy
4,6.044966,Epsilon-Greedy
4,3.842867,Epsilon-Greedy
4,2.001479,Epsilon-Greedy
4,3.795362,Epsilon-Greedy
4,1.790649,Epsilon-Greedy
4,2.661732,Epsilon-Greedy
4,1.50731,Epsilon-Greedy
4,4.872939,Epsilon-Greedy
4,4.029167,Epsilon-Greedy
4,6.240984,Epsilon-Greedy
4,4.41283,Epsilon-Greedy
4,3.287246,Epsilon-Greedy
4,3.831078,Epsilon-Greedy
4,3.874717,Epsilon-Greedy
4,2.880053,Epsilon-Greedy
4,4.067169,Epsilon-Greedy
4,2.269014,Epsilon-Greedy
4,4.931132,Epsilon-Greedy
4,4.002775,Epsilon-Greedy
4,5.078552,Epsilon-Greedy
4,3.056332,Epsilon-Greedy
4,2.091888,Epsilon-Greedy
4,3.248344,Epsilon-Greedy
4,3.794056,Epsilon-Greedy
4,4.360456,Epsilon-Greedy
4,5.280854,Epsilon-Greedy
4,4.11982,Epsilon-Greedy
4,4.100735,Epsilon-Greedy
4,4.364589,Epsilon-Greedy
4,2.767748,Epsilon-Greedy
4,3.117016,Epsilon-Greedy
4,3.958761,Epsilon-Greedy
4,2.627209,Epsilon-Greedy
4,4.751921,Epsilon-Greedy
4,2.687548,Epsilon-Greedy
4,1.918335,Epsilon-Greedy
4,5.57038,Epsilon-Greedy
4,3.161283,Epsilon-Greedy
4,4.988448,Epsilon-Greedy
4,4.660222,Epsilon-Greedy
4,4.681231,Epsilon-Greedy
4,4.928437,Epsilon-Greedy
4,2.870256,Epsilon-Greedy
4,5.737124,Epsilon-Greedy
4,3.928729,Epsilon-Greedy
4,4.157415,Epsilon-Greedy
4,4.230419,Epsilon-Greedy
4,2.969249,Epsilon-Greedy
4,3.351716,Epsilon-Greedy
4,4.181587,Epsilon-Greedy
4,5.453509,Epsilon-Greedy
4,2.915457,Epsilon-Greedy
4,3.71032,Epsilon-Greedy
4,3.970662,Epsilon-Greedy
4,4.158183,Epsilon-Greedy
4,5.270655,Epsilon-Greedy
4,2.824273,Epsilon-Greedy
4,4.145964,Epsilon-Greedy
4,4.589182,Epsilon-Greedy
4,5.003636,Epsilon-Greedy
4,4.137294,Epsilon-Greedy
4,3.439459,Epsilon-Greedy
4,3.093212,Epsilon-Greedy
4,3.883446,Epsilon-Greedy
4,2.498996,Epsilon-Greedy
4,4.394381,Epsilon-Greedy
4,4.717627,Epsilon-Greedy
4,5.450971,Epsilon-Greedy
4,3.630335,Epsilon-Greedy
4,4.551511,Epsilon-Greedy
4,5.134047,Epsilon-Greedy
4,4.316075,Epsilon-Greedy
4,4.480367,Epsilon-Greedy
4,4.483027,Epsilon-Greedy
4,3.225778,Epsilon-Greedy
4,4.450929,Epsilon-Greedy
4,3.683286,Epsilon-Greedy
4,5.673844,Epsilon-Greedy
4,2.601338,Epsilon-Greedy
4,5.406543,Epsilon-Greedy
4,4.048244,Epsilon-Greedy
4,3.785873,Epsilon-Greedy
4,4.520757,Epsilon-Greedy
4,2.665965,Epsilon-Greedy
4,3.355524,Epsilon-Greedy
4,3.182963,Epsilon-Greedy
4,3.536013,Epsilon-Greedy
4,5.767386,Epsilon-Greedy
4,2.381088,Epsilon-Greedy
4,5.022476,Epsilon-Greedy
4,3.126022,Epsilon-Greedy
4,3.897888,Epsilon-Greedy
4,4.347987,Epsilon-Greedy
4,2.634458,Epsilon-Greedy
4,3.034631,Epsilon-Greedy
4,3.624334,Epsilon-Greedy
4,3.3762,Epsilon-Greedy
4,4.872988,Epsilon-Greedy
4,4.415827,Epsilon-Greedy
4,2.498893,Epsilon-Greedy
4,3.4943,Epsilon-Greedy
4,3.889938,Epsilon-Greedy
4,4.265412,Epsilon-Greedy
4,3.763631,Epsilon-Greedy
4,4.445515,Epsilon-Greedy
4,3.407827,Epsilon-Greedy
4,4.526585,Epsilon-Greedy
4,5.103015,Epsilon-Greedy
4,5.011569,Epsilon-Greedy
4,4.245449,Epsilon-Greedy
4,3.967616,Epsilon-Greedy
4,4.565223,Epsilon-Greedy
4,4.101952,Epsilon-Greedy
4,4.230666,Epsilon-Greedy
4,4.289928,Epsilon-Greedy
4,5.321304,Epsilon-Greedy
4,3.523481,Epsilon-Greedy
4,6.086422,Epsilon-Greedy
4,3.669814,Epsilon-Greedy
4,2.887154,Epsilon-Greedy
4,4.268189,Epsilon-Greedy
4,2.869875,Epsilon-Greedy
4,4.644099,Epsilon-Greedy
4,3.51107,Epsilon-Greedy
4,4.9863,Epsilon-Greedy
4,3.26147,Epsilon-Greedy
4,3.69373,Epsilon-Greedy
4,5.397423,Epsilon-Greedy
4,5.182272,Epsilon-Greedy
4,4.047806,Epsilon-Greedy
4,3.705673,Epsilon-Greedy
4,2.854136,Epsilon-Greedy
4,2.312581,Epsilon-Greedy
4,2.940676,Epsilon-Greedy
4,5.34667,Epsilon-Greedy
4,4.308818,Epsilon-Greedy
4,3.053671,Epsilon-Greedy
4,4.606825,Epsilon-Greedy
4,3.047223,Epsilon-Greedy
4,4.929369,Epsilon-Greedy
4,3.561469,Epsilon-Greedy
4,4.798443,Epsilon-Greedy
4,2.285749,Epsilon-Greedy
4,2.730728,Epsilon-Greedy
4,4.78418,Epsilon-Greedy
4,4.860251,Epsilon-Greedy
4,5.446135,Epsilon-Greedy
4,4.342848,Epsilon-Greedy
4,3.538945,Epsilon-Greedy
4,3.719765,Epsilon-Greedy
4,4.314312,Epsilon-Greedy
4,2.484611,Epsilon-Greedy
4,2.190038,Epsilon-Greedy
4,4.904739,Epsilon-Greedy
4,5.261914,Epsilon-Greedy
4,4.248038,Epsilon-Greedy
4,3.489944,Epsilon-Greedy
4,3.400317,Epsilon-Greedy
4,3.858228,Epsilon-Greedy
4,3.837513,Epsilon-Greedy
4,3.817856,Epsilon-Greedy
4,4.310559,Epsilon-Greedy
4,3.102373,Epsilon-Greedy
4,4.312437,Epsilon-Greedy
4,2.921366,Epsilon-Greedy
4,4.237084,Epsilon-Greedy
4,2.28152,Epsilon-Greedy
4,3.066141,Epsilon-Greedy
4,5.077494,Epsilon-Greedy
4,4.517113,Epsilon-Greedy
4,4.630402,Epsilon-Greedy
4,5.979177,Epsilon-Greedy
4,3.863648,Epsilon-Greedy
4,4.45908,Epsilon-Greedy
4,3.534486,Epsilon-Greedy
4,3.956833,Epsilon-Greedy
4,4.262298,Epsilon-Greedy
4,2.602823,Epsilon-Greedy
4,1.785083,Epsilon-Greedy
4,4.929637,Epsilon-Greedy
4,4.132425,Epsilon-Greedy
4,3.459321,Epsilon-Greedy
4,2.713879,Epsilon-Greedy
4,4.609592,Epsilon-Greedy
4,3.932951,Epsilon-Greedy
4,4.10776,Epsilon-Greedy
4,3.108503,Epsilon-Greedy
4,3.993474,Epsilon-Greedy
4,4.567557,Epsilon-Greedy
4,3.072308,Epsilon-Greedy
4,2.846617,Epsilon-Greedy
4,5.745103,Epsilon-Greedy
4,3.045162,Epsilon-Greedy
4,3.94378,Epsilon-Greedy
4,3.807095,Epsilon-Greedy
4,2.633196,Epsilon-Greedy
4,4.698194,Epsilon-Greedy
4,4.749534,Epsilon-Greedy
4,4.619741,Epsilon-Greedy
4,3.751521,Epsilon-Greedy
4,4.213444,Epsilon-Greedy
4,3.243713,Epsilon-Greedy
4,4.107787,Epsilon-Greedy
4,4.655774,Epsilon-Greedy
4,4.81322,Epsilon-Greedy
4,4.275316,Epsilon-Greedy
4,4.627333,Epsilon-Greedy
4,4.355128,Epsilon-Greedy
4,4.797486,Epsilon-Greedy
4,3.800847,Epsilon-Greedy
4,2.985909,Epsilon-Greedy
4,3.197841,Epsilon-Greedy
4,3.32981,Epsilon-Greedy
4,5.753552,Epsilon-Greedy
4,4.41395,Epsilon-Greedy
4,4.53003,Epsilon-Greedy
4,5.051543,Epsilon-Greedy
4,2.650277,Epsilon-Greedy
4,4.22099,Epsilon-Greedy
4,3.746948,Epsilon-Greedy
4,5.12067,Epsilon-Greedy
4,4.735384,Epsilon-Greedy
4,4.313798,Epsilon-Greedy
4,3.358651,Epsilon-Greedy
4,4.438432,Epsilon-Greedy
4,4.289537,Epsilon-Greedy
4,4.094231,Epsilon-Greedy
4,4.433128,Epsilon-Greedy
4,5.735881,Epsilon-Greedy
4,4.597082,Epsilon-Greedy
4,3.656682,Epsilon-Greedy
4,3.274178,Epsilon-Greedy
4,0.800239,Epsilon-Greedy
4,3.160787,Epsilon-Greedy
4,4.456604,Epsilon-Greedy
4,3.195978,Epsilon-Greedy
4,4.471429,Epsilon-Greedy
4,3.112165,Epsilon-Greedy
4,3.11727,Epsilon-Greedy
4,4.380338,Epsilon-Greedy
4,3.390348,Epsilon-Greedy
4,3.733705,Epsilon-Greedy
4,5.422411,Epsilon-Greedy
4,3.081225,Epsilon-Greedy
4,4.430462,Epsilon-Greedy
4,2.781556,Epsilon-Greedy
4,4.011236,Epsilon-Greedy
4,3.899183,Epsilon-Greedy
4,3.912819,Epsilon-Greedy
4,4.284591,Epsilon-Greedy
4,6.322069,Epsilon-Greedy
4,3.903349,Epsilon-Greedy
4,4.599982,Epsilon-Greedy
4,3.690715,Epsilon-Greedy
4,3.167687,Epsilon-Greedy
4,3.075319,Epsilon-Greedy
4,5.784601,Epsilon-Greedy
4,4.799753,Epsilon-Greedy
4,3.398628,Epsilon-Greedy
4,2.460314,Epsilon-Greedy
4,5.144343,Epsilon-Greedy
4,3.945395,Epsilon-Greedy
4,4.591058,Epsilon-Greedy
4,3.401409,Epsilon-Greedy
4,3.751339,Epsilon-Greedy
4,3.381208,Epsilon-Greedy
4,4.147542,Epsilon-Greedy
4,4.836173,Epsilon-Greedy
4,4.493134,Epsilon-Greedy
4,4.682891,Epsilon-Greedy
4,5.863028,Epsilon-Greedy
4,4.578678,Epsilon-Greedy
4,3.419742,Epsilon-Greedy
4,3.364023,Epsilon-Greedy
4,4.824545,Epsilon-Greedy
4,4.664995,Epsilon-Greedy
4,5.636484,Epsilon-Greedy
4,3.370344,Epsilon-Greedy
4,4.347932,Epsilon-Greedy
4,3.805241,Epsilon-Greedy
4,2.56158,Epsilon-Greedy
4,3.169276,Epsilon-Greedy
4,3.743382,Epsilon-Greedy
4,2.879059,Epsilon-Greedy
4,3.436527,Epsilon-Greedy
4,5.364063,Epsilon-Greedy
4,5.076885,Epsilon-Greedy
4,3.649947,Epsilon-Greedy
4,3.405651,Epsilon-Greedy
4,1.235522,Epsilon-Greedy
4,2.569034,Epsilon-Greedy
4,3.964024,Epsilon-Greedy
4,4.066491,Epsilon-Greedy
4,1.966446,Epsilon-Greedy
4,3.918587,Epsilon-Greedy
4,4.856828,Epsilon-Greedy
4,4.24603,Epsilon-Greedy
4,4.271478,Epsilon-Greedy
4,3.942809,Epsilon-Greedy
4,4.293761,Epsilon-Greedy
4,5.214878,Epsilon-Greedy
4,4.433818,Epsilon-Greedy
4,3.102369,Epsilon-Greedy
4,4.79076,Epsilon-Greedy
4,3.724004,Epsilon-Greedy
4,3.321722,Epsilon-Greedy
4,6.378967,Epsilon-Greedy
4,3.927355,Epsilon-Greedy
4,3.179078,Epsilon-Greedy
4,3.590412,Epsilon-Greedy
4,3.726048,Epsilon-Greedy
4,4.573744,Epsilon-Greedy
4,4.36537,Epsilon-Greedy
4,4.689994,Epsilon-Greedy
4,5.113893,Epsilon-Greedy
4,5.393602,Epsilon-Greedy
4,5.293901,Epsilon-Greedy
4,2.240069,Epsilon-Greedy
4,5.797687,Epsilon-Greedy
4,3.363601,Epsilon-Greedy
4,4.513404,Epsilon-Greedy
4,4.554705,Epsilon-Greedy
4,3.860683,Epsilon-Greedy
4,3.375797,Epsilon-Greedy
4,2.678366,Epsilon-Greedy
4,4.055632,Epsilon-Greedy
4,3.897419,Epsilon-Greedy
4,2.928505,Epsilon-Greedy
4,3.970743,Epsilon-Greedy
4,4.455501,Epsilon-Greedy
4,6.044914,Epsilon-Greedy
4,3.474547,Epsilon-Greedy
4,3.523446,Epsilon-Greedy
4,5.11035,Epsilon-Greedy
4,4.101574,Epsilon-Greedy
4,2.509146,Epsilon-Greedy
4,3.40011,Epsilon-Greedy
4,3.509279,Epsilon-Greedy
4,4.248735,Epsilon-Greedy
4,2.896954,Epsilon-Greedy
4,2.681217,Epsilon-Greedy
4,3.545661,Epsilon-Greedy
4,3.596564,Epsilon-Greedy
4,3.053176,Epsilon-Greedy
4,2.897514,Epsilon-Greedy
4,4.88753,Epsilon-Greedy
4,3.676858,Epsilon-Greedy
4,4.841021,Epsilon-Greedy
4,4.563179,Epsilon-Greedy
4,3.365173,Epsilon-Greedy
4,3.189785,Epsilon-Greedy
4,5.201837,Epsilon-Greedy
4,4.578919,Epsilon-Greedy
4,3.932502,Epsilon-Greedy
4,4.943303,Epsilon-Greedy
4,2.857165,Epsilon-Greedy
4,5.677227,Epsilon-Greedy
4,3.464062,Epsilon-Greedy
4,2.755819,Epsilon-Greedy
4,3.71244,Epsilon-Greedy
4,2.961981,Epsilon-Greedy
4,4.169915,Epsilon-Greedy
4,3.690103,Epsilon-Greedy
4,3.674185,Epsilon-Greedy
4,5.878222,Epsilon-Greedy
4,4.446372,Epsilon-Greedy
4,3.306321,Epsilon-Greedy
4,4.017264,Epsilon-Greedy
4,5.213075,Epsilon-Greedy
4,3.637046,Epsilon-Greedy
4,4.063978,Epsilon-Greedy
4,3.44899,Epsilon-Greedy
4,4.923907,Epsilon-Greedy
4,4.023324,Epsilon-Greedy
4,5.336227,Epsilon-Greedy
4,4.220797,Epsilon-Greedy
4,3.735679,Epsilon-Greedy
4,3.836055,Epsilon-Greedy
4,5.712342,Epsilon-Greedy
4,4.105593,Epsilon-Greedy
4,3.28213,Epsilon-Greedy
4,3.677755,Epsilon-Greedy
4,5.642012,Epsilon-Greedy
4,2.85169,Epsilon-Greedy
4,3.404878,Epsilon-Greedy
4,5.099229,Epsilon-Greedy
4,4.641849,Epsilon-Greedy
4,3.187699,Epsilon-Greedy
4,3.747394,Epsilon-Greedy
4,3.437422,Epsilon-Greedy
4,5.636112,Epsilon-Greedy
4,4.329336,Epsilon-Greedy
4,3.767883,Epsilon-Greedy
4,3.822828,Epsilon-Greedy
4,3.459847,Epsilon-Greedy
4,5.074608,Epsilon-Greedy
4,4.615089,Epsilon-Greedy
4,5.057224,Epsilon-Greedy
4,3.827099,Epsilon-Greedy
4,3.531046,Epsilon-Greedy
4,4.468392,Epsilon-Greedy
4,4.15284,Epsilon-Greedy
4,6.055849,Epsilon-Greedy
4,3.778128,Epsilon-Greedy
4,3.541278,Epsilon-Greedy
4,4.108292,Epsilon-Greedy
4,3.235379,Epsilon-Greedy
4,4.476174,Epsilon-Greedy
4,3.061565,Epsilon-Greedy
4,4.349279,Epsilon-Greedy
4,4.135088,Epsilon-Greedy
4,5.737672,Epsilon-Greedy
4,4.284561,Epsilon-Greedy
4,3.283459,Epsilon-Greedy
4,4.629512,Epsilon-Greedy
4,3.327,Epsilon-Greedy
4,4.516681,Epsilon-Greedy
4,3.76956,Epsilon-Greedy
4,3.133008,Epsilon-Greedy
4,2.906314,Epsilon-Greedy
4,5.490164,Epsilon-Greedy
4,2.787309,Epsilon-Greedy
4,4.203294,Epsilon-Greedy
4,5.12702,Epsilon-Greedy
4,3.297212,Epsilon-Greedy
4,3.784527,Epsilon-Greedy
4,5.531907,Epsilon-Greedy
4,3.677067,Epsilon-Greedy
4,3.52036,Epsilon-Greedy
4,3.453772,Epsilon-Greedy
4,4.894414,Epsilon-Greedy
4,4.269789,Epsilon-Greedy
4,3.862895,Epsilon-Greedy
4,4.853974,Epsilon-Greedy
4,5.099327,Epsilon-Greedy
4,3.392164,Epsilon-Greedy
4,3.054199,Epsilon-Greedy
4,4.019105,Epsilon-Greedy
4,5.21327,Epsilon-Greedy
4,3.875244,Epsilon-Greedy
4,4.548904,Epsilon-Greedy
4,2.999809,Epsilon-Greedy
4,4.012757,Epsilon-Greedy
4,4.942301,Epsilon-Greedy
4,5.296948,Epsilon-Greedy
4,4.436305,Epsilon-Greedy
4,4.090918,Epsilon-Greedy
4,4.201592,Epsilon-Greedy
4,4.78982,Epsilon-Greedy
4,4.425564,Epsilon-Greedy
4,3.113918,Epsilon-Greedy
4,2.870656,Epsilon-Greedy
4,3.292424,Epsilon-Greedy
4,3.581996,Epsilon-Greedy
4,5.671791,Epsilon-Greedy
4,5.251662,Epsilon-Greedy
4,3.932378,Epsilon-Greedy
4,4.235991,Epsilon-Greedy
4,5.8645,Epsilon-Greedy
4,3.707382,Epsilon-Greedy
4,3.403671,Epsilon-Greedy
4,4.925473,Epsilon-Greedy
4,2.790331,Epsilon-Greedy
4,4.845948,Epsilon-Greedy
4,3.848229,Epsilon-Greedy
4,3.344246,Epsilon-Greedy
4,2.652685,Epsilon-Greedy
4,3.665857,Epsilon-Greedy
4,3.636942,Epsilon-Greedy
4,4.457771,Epsilon-Greedy
4,4.463879,Epsilon-Greedy
4,3.074796,Epsilon-Greedy
4,3.945875,Epsilon-Greedy
4,5.425026,Epsilon-Greedy
4,3.696412,Epsilon-Greedy
4,2.915279,Epsilon-Greedy
4,6.319008,Epsilon-Greedy
4,3.020704,Epsilon-Greedy
4,5.058185,Epsilon-Greedy
4,4.529799,Epsilon-Greedy
4,3.711922,Epsilon-Greedy
4,2.928928,Epsilon-Greedy
4,4.346623,Epsilon-Greedy
4,4.374421,Epsilon-Greedy
4,4.631416,Epsilon-Greedy
4,3.710566,Epsilon-Greedy
4,2.970754,Epsilon-Greedy
4,4.93553,Epsilon-Greedy
4,3.401648,Epsilon-Greedy
4,3.274547,Epsilon-Greedy
4,4.685917,Epsilon-Greedy
4,3.75089,Epsilon-Greedy
4,4.267052,Epsilon-Greedy
4,4.479173,Epsilon-Greedy
4,5.360814,Epsilon-Greedy
4,4.028418,Epsilon-Greedy
4,4.908356,Epsilon-Greedy
4,3.767148,Epsilon-Greedy
4,5.276323,Epsilon-Greedy
4,5.729215,Epsilon-Greedy
4,6.641072,Epsilon-Greedy
4,4.062237,Epsilon-Greedy
4,4.946962,Epsilon-Greedy
4,4.424432,Epsilon-Greedy
4,3.971158,Epsilon-Greedy
4,3.346518,Epsilon-Greedy
4,3.473286,Epsilon-Greedy
4,3.825849,Epsilon-Greedy
4,5.052339,Epsilon-Greedy
4,3.103998,Epsilon-Greedy
4,3.953272,Epsilon-Greedy
4,3.932509,Epsilon-Greedy
4,3.580935,Epsilon-Greedy
4,3.116427,Epsilon-Greedy
4,3.959842,Epsilon-Greedy
4,1.558758,Epsilon-Greedy
4,5.463682,Epsilon-Greedy
4,2.250022,Epsilon-Greedy
4,2.792417,Epsilon-Greedy
4,4.921816,Epsilon-Greedy
4,3.55558,Epsilon-Greedy
4,4.254907,Epsilon-Greedy
4,5.097431,Epsilon-Greedy
4,2.901432,Epsilon-Greedy
4,2.75107,Epsilon-Greedy
4,3.948161,Epsilon-Greedy
4,3.604788,Epsilon-Greedy
4,2.992131,Epsilon-Greedy
4,3.35537,Epsilon-Greedy
4,2.123168,Epsilon-Greedy
4,4.845305,Epsilon-Greedy
4,4.844404,Epsilon-Greedy
4,3.516114,Epsilon-Greedy
4,4.011972,Epsilon-Greedy
4,4.319922,Epsilon-Greedy
4,4.193355,Epsilon-Greedy
4,4.631901,Epsilon-Greedy
4,3.446258,Epsilon-Greedy
4,5.01148,Epsilon-Greedy
4,4.920138,Epsilon-Greedy
4,3.710509,Epsilon-Greedy
4,4.073505,Epsilon-Greedy
4,5.207099,Epsilon-Greedy
4,4.147479,Epsilon-Greedy
4,4.083747,Epsilon-Greedy
4,3.626649,Epsilon-Greedy
4,4.471761,Epsilon-Greedy
4,3.426853,Epsilon-Greedy
4,5.045705,Epsilon-Greedy
4,2.725358,Epsilon-Greedy
4,4.321986,Epsilon-Greedy
4,3.535,Epsilon-Greedy
4,3.27694,Epsilon-Greedy
4,5.3991,Epsilon-Greedy
4,4.939044,Epsilon-Greedy
4,3.120507,Epsilon-Greedy
4,4.421946,Epsilon-Greedy
4,4.557185,Epsilon-Greedy
4,2.452522,Epsilon-Greedy
4,4.323059,Epsilon-Greedy
4,4.86612,Epsilon-Greedy
4,4.439077,Epsilon-Greedy
4,3.239026,Epsilon-Greedy
4,4.873528,Epsilon-Greedy
4,3.840083,Epsilon-Greedy
4,3.480914,Epsilon-Greedy
4,3.563382,Epsilon-Greedy
4,3.62978,Epsilon-Greedy
4,3.664516,Epsilon-Greedy
4,5.555137,Epsilon-Greedy
4,5.197228,Epsilon-Greedy
4,4.281116,Epsilon-Greedy
4,3.174261,Epsilon-Greedy
4,4.811008,Epsilon-Greedy
4,3.063756,Epsilon-Greedy
4,6.090344,Epsilon-Greedy
4,5.228301,Epsilon-Greedy
4,4.624354,Epsilon-Greedy
4,4.128267,Epsilon-Greedy
4,4.224427,Epsilon-Greedy
4,3.893863,Epsilon-Greedy
4,4.858236,Epsilon-Greedy
